#
# Conversion factors from activity to H*(10) taken from the Swiss STSV Anhang 3. The magnitude of the values
# has already been scaled to yield mSv/h!
#
# Z A Limit [Bq/(mSv/h)]
#
Tc	96	2.577320E+09
Tc	-96	6.250000E+10
Tc	97	5.882353E+10
Tc	-97	7.142857E+10
Tc	98	4.651163E+09
Tc	99	1.000000E+12
Tc	-99	4.545455E+10
Tc	101	1.818182E+10
Tc	104	8.203445E+08
Ru	94	1.000000E+10
Ru	97	1.818182E+10
Ru	103	1.369863E+10
Ru	105	8.403361E+09
Ru	106	2.801120E+09
Rh	99	8.695652E+09
Rh	-99	8.196721E+09
Rh	100	2.551020E+09
Rh	101	1.612903E+10
Rh	-101	1.515152E+10
Rh	102	2.949853E+09
Rh	-102	1.176471E+10
Rh	-103	5.000000E+11
Rh	105	7.692308E+10
Rh	-106	2.293578E+09
Rh	107	1.960784E+10
Pd	100	2.000000E+10
Pd	101	1.234568E+10
Pd	103	5.263158E+10
Pd	107	1.000000E+12
Pd	109	1.000000E+11
Ag	102	1.831502E+09
Ag	103	8.000000E+09
Ag	104	2.439024E+09
Ag	-104	5.319149E+09
Ag	105	9.803922E+09
Ag	106	8.547009E+09
Ag	-106	2.298851E+09
Ag	-108	3.802281E+09
Ag	108	3.802281E+09
Ag	-110	2.444988E+09
Ag	110	2.444988E+09
Ag	111	2.500000E+11
Ag	112	1.562500E+09
Ag	115	5.524862E+09
Cd	104	1.612903E+10
Cd	107	3.333333E+10
Cd	109	3.703704E+10
Cd	113	1.000000E+12
Cd	-113	1.000000E+12
Cd	115	2.702703E+10
Cd	-115	3.333333E+11
Cd	117	6.329114E+09
Cd	-117	3.546099E+09
In	109	8.547009E+09
In	110	2.136752E+09
In	111	1.219512E+10
In	112	2.127660E+10
In	-113	2.127660E+10
In	-114	4.347826E+10
In	114	4.347826E+10
In	115	1.000000E+12
In	-115	3.030303E+10
In	-116	2.808989E+09
In	117	9.174312E+09
In	-117	5.263158E+10
In	-119	3.030303E+10
In	119	3.030303E+10
Sn	110	1.562500E+10
Sn	111	1.149425E+10
Sn	113	5.263158E+10
Sn	-117	2.631579E+10
Sn	-119	9.090909E+10
Sn	121	1.000000E+12
Sn	-121	2.500000E+11
Sn	123	1.000000E+12
Sn	-123	4.166667E+10
Sn	125	1.886792E+10
Sn	126	5.882353E+10
Sn	127	3.194888E+09
Sn	128	7.246377E+09
Sb	115	6.622517E+09
Sb	116	3.115265E+09
Sb	-116	2.053388E+09
Sb	117	2.222222E+10
Sb	-118	2.433090E+09
Sb	119	4.545455E+10
Sb	120	2.590674E+09
Sb	122	1.470588E+10
Sb	124	3.831418E+09
Sb	-124	1.000000E+12
Sb	125	1.315789E+10
Sb	126	2.304147E+09
Sb	-126	4.184100E+09
Sb	127	9.433962E+09
Sb	128	2.118644E+09
Sb	129	4.716981E+09
Sb	130	1.980198E+09
Sb	131	3.597122E+09
Te	116	3.030303E+10
Te	121	9.615385E+09
Te	-121	2.325581E+10
Te	123	5.882353E+10
Te	-123	3.125000E+10
Te	-125	3.703704E+10
Te	127	1.000000E+12
Te	-127	1.111111E+11
Te	129	8.333333E+10
Te	-129	9.090909E+10
Te	131	1.492537E+10
Te	-131	4.807692E+09
Te	132	2.000000E+10
Te	133	6.622517E+09
Te	-133	2.906977E+09
Te	134	7.042254E+09
I	120	8.658009E+08
I	-120	9.025271E+08
I	121	1.298701E+10
I	123	2.325581E+10
I	124	5.882353E+09
I	125	3.030303E+10
I	126	1.282051E+10
I	128	6.250000E+10
I	129	6.250000E+10
I	130	3.076923E+09
I	131	1.612903E+10
I	132	2.958580E+09
I	-132	1.818182E+10
I	133	1.075269E+10
I	134	2.597403E+09
I	135	4.484305E+09
Xe	122	3.521127E+09
I	122	3.521127E+09
Xe	123	9.345794E+09
Xe	125	1.666667E+10
Xe	127	1.694915E+10
Xe	-129	3.333333E+10
Xe	-131	8.333333E+10
Xe	133	6.250000E+10
Xe	-133	6.250000E+10
Xe	135	2.500000E+10
Xe	-135	1.449275E+10
Xe	137	8.568980E+08
Xe	138	6.024096E+09
Cs	125	8.771930E+09
Cs	127	1.265823E+10
Cs	129	1.587302E+10
Cs	130	1.149425E+10
Cs	131	6.250000E+10
Cs	132	8.403361E+09
Cs	134	4.237288E+09
Cs	-134	1.111111E+11
Cs	135	#DIV/0!
Cs	-135	4.184100E+09
Cs	136	3.058104E+09
Cs	137	1.086957E+10
Ba	-137	1.086957E+10
Cs	138	2.247191E+09
Ba	126	1.242236E+09
Cs	126	1.242236E+09
Ba	128	4.784689E+09
Cs	128	4.784689E+09
Ba	131	1.149425E+10
Ba	-131	5.263158E+10
Ba	133	1.176471E+10
Ba	-133	5.263158E+10
Ba	-135	5.555556E+10
Ba	139	8.333333E+10
Ba	140	3.225806E+10
Ba	141	6.578947E+09
Ba	142	6.250000E+09
La	131	8.620690E+09
La	132	2.638522E+09
La	135	5.882353E+10
La	137	7.142857E+10
La	138	5.405405E+09
La	140	3.012048E+09
La	141	6.250000E+10
La	142	2.040816E+09
La	143	4.566210E+09
Ce	134	6.711409E+09
La	134	6.711409E+09
Ce	135	3.690037E+09
Ce	137	6.250000E+10
Ce	-137	6.250000E+10
Ce	139	2.777778E+10
Ce	141	7.142857E+10
Ce	143	1.886792E+10
Ce	144	2.000000E+11
Pr	-144	2.000000E+11
Pr	136	2.666667E+09
Pr	137	1.204819E+10
Pr	-138	2.638522E+09
