#
# Conversion factors from activity to Hp(0.07) taken from the Swiss STSV Anhang 3. The magnitude of the values
# has already been scaled to yield mSv/h!
#
# Z A Limit [Bq/(mSv/h)]
#
Eu	147	3.333333E+06
Eu	148	1.428571E+07
Eu	149	5.000000E+07
Eu	150	1.000000E+06
Eu	152	1.428571E+06
Eu	-152	1.111111E+06
Eu	154	5.000000E+05
Eu	155	5.000000E+06
Eu	156	1.000000E+06
Eu	157	1.000000E+06
Eu	158	1.000000E+06
Gd	145	2.000000E+06
Gd	146	1.666667E+06
Gd	147	2.500000E+06
Gd	148	1.000000E+09
Gd	149	2.500000E+06
Gd	151	5.000000E+06
Gd	152	1.000000E+09
Gd	153	3.333333E+07
Gd	159	1.000000E+06
Tb	147	2.500000E+06
Tb	149	2.500000E+06
Tb	150	2.500000E+06
Tb	151	2.500000E+06
Tb	153	1.000000E+07
Tb	154	2.500000E+06
Tb	155	5.000000E+06
Tb	156	2.000000E+06
Tb	-156	1.250000E+08
Tb	157	1.666667E+08
Tb	158	2.500000E+06
Tb	160	1.000000E+06
Tb	161	1.000000E+06
Dy	155	1.000000E+07
Dy	157	2.500000E+07
Dy	159	1.000000E+08
Dy	165	1.000000E+06
Dy	166	1.000000E+06
Ho	155	3.333333E+06
Ho	157	3.333333E+06
Ho	159	5.000000E+06
Ho	161	5.000000E+07
Ho	162	1.428571E+07
Ho	-162	3.333333E+06
Ho	164	1.666667E+06
Ho	-164	5.000000E+07
Ho	166	1.000000E+06
Ho	-166	1.250000E+06
Ho	167	1.000000E+06
Er	161	2.500000E+06
Er	165	1.428571E+08
Er	169	1.000000E+06
Er	171	5.000000E+05
Er	172	1.000000E+06
Tm	162	3.333333E+06
Tm	166	5.000000E+06
Tm	167	5.000000E+05
Tm	170	1.000000E+06
Tm	171	1.000000E+09
Tm	172	1.000000E+06
Tm	173	1.000000E+06
Tm	175	5.000000E+05
Yb	162	1.666667E+07
Yb	166	1.000000E+08
Yb	167	5.000000E+06
Yb	169	1.000000E+06
Yb	175	1.000000E+06
Yb	177	1.000000E+06
Yb	178	1.000000E+06
Lu	169	1.000000E+07
Lu	170	1.666667E+07
Lu	171	3.333333E+07
Lu	172	3.333333E+06
Lu	173	3.333333E+07
Lu	174	1.000000E+08
Lu	-174	3.333333E+07
Lu	176	5.000000E+05
Lu	-176	1.000000E+06
Lu	177	1.000000E+06
Lu	-177	5.000000E+05
